Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000073578,SDHA,Gene Expression,0.3460439245766883,0.0,0.0,77787,7.19415336313225,7950
ENSG00000174231,PRPF8,Gene Expression,0.3459564592624521,0.0,0.0,60075,5.5295130938431685,7663
ENSG00000116062,MSH6,Gene Expression,0.3458428508485118,0.0,0.0,57233,5.321829102020373,7525
ENSG00000125676,THOC2,Gene Expression,0.34583254366361005,0.0,0.0,69686,6.741543580516467,7895
ENSG00000162998,FRZB,Gene Expression,0.34562672888049595,0.0,0.0,6369,1.1860091734338836,3585
ENSG00000154229,PRKCA,Gene Expression,0.3455781446149776,0.0,0.0,52682,5.047730040615668,7512
ENSG00000105379,ETFB,Gene Expression,0.3455704646561774,0.0,0.0,79402,7.374441572006643,7948
ENSG00000119318,RAD23B,Gene Expression,0.3454275258569196,0.0,0.0,72039,6.875016383862422,7967
ENSG00000145936,KCNMB1,Gene Expression,0.34534496657750224,0.0,0.0,2496,0.6896268777886193,1794
ENSG00000203747,FCGR3A,Gene Expression,0.3451917302819213,0.0,0.0,35650,6.0685795962439775,7512
ENSG00000148730,EIF4EBP2,Gene Expression,0.3451846130692307,0.0,0.0,156801,15.452058038413826,8633
ENSG00000180745,CLRN3,Gene Expression,0.3450705403620892,0.0,0.0,22680,2.071322256116249,5988
ENSG00000126756,UXT,Gene Expression,0.3450513583964605,0.0,0.0,95775,9.39941714272421,8283
ENSG00000168566,SNRNP48,Gene Expression,0.345010712909392,0.0,0.0,53495,5.119989772053649,7512
ENSG00000111247,RAD51AP1,Gene Expression,0.3449844614092088,0.0,0.0,26255,2.3581553153145522,6320
ENSG00000157654,PALM2-AKAP2,Gene Expression,0.34489023025222276,0.0,0.0,19041,3.436887696096601,6518
ENSG00000077157,PPP1R12B,Gene Expression,0.3446442711961293,0.0,0.0,35366,5.734916435247214,8162
ENSG00000173436,MICOS10,Gene Expression,0.3446191841732814,0.0,0.0,156761,14.992392675360117,8588
ENSG00000178691,SUZ12,Gene Expression,0.34447476035460406,0.0,0.0,79882,7.54544969747721,7986
ENSG00000070081,NUCB2,Gene Expression,0.344464788706924,0.0,0.0,80806,7.465650510038852,8024
ENSG00000132002,DNAJB1,Gene Expression,0.34438516639558153,0.0,0.0,82368,9.525836956277605,8343
ENSG00000051180,RAD51,Gene Expression,0.34430989058874817,0.0,0.0,24011,2.1394171574803953,6205
ENSG00000164818,DNAAF5,Gene Expression,0.3442482654970921,0.0,0.0,53695,5.015763723618996,7456
ENSG00000095319,NUP188,Gene Expression,0.3442129576193064,0.0,0.0,67074,6.247085616498979,7771
ENSG00000113742,CPEB4,Gene Expression,0.34419330032861783,0.0,0.0,21596,3.5281932386604002,7147
ENSG00000089006,SNX5,Gene Expression,0.3440377763305981,0.0,0.0,61403,5.802823160598723,7701
ENSG00000137720,C11orf1,Gene Expression,0.3440354249451665,0.0,0.0,38324,3.620567261093667,7084
ENSG00000110237,ARHGEF17,Gene Expression,0.34399043209816615,0.0,0.0,11781,2.2654908818085615,5135
ENSG00000105289,TJP3,Gene Expression,0.34392981770163994,0.0,0.0,14450,1.3939443584099815,5127
ENSG00000118816,CCNI,Gene Expression,0.3439279261356445,0.0,0.0,310718,32.07566047867537,8923
ENSG00000085377,PREP,Gene Expression,0.3437636979033549,0.0,0.0,49605,4.593161736671622,7429
ENSG00000250317,SMIM20,Gene Expression,0.34364587869194985,0.0,0.0,58828,5.669172204915423,7683
ENSG00000168092,PAFAH1B2,Gene Expression,0.34329445587078283,0.0,0.0,114560,11.141087515555538,8365
ENSG00000151388,ADAMTS12,Gene Expression,0.34328355172541447,0.0,0.0,14652,2.331196854330384,5188
ENSG00000257727,CNPY2,Gene Expression,0.34324131425128,0.0,0.0,115380,11.094860005099662,8356
ENSG00000213246,SUPT4H1,Gene Expression,0.34314140948361804,0.0,0.0,31262,2.9144534631672485,6849
ENSG00000113522,RAD50,Gene Expression,0.3430489893123638,0.0,0.0,65940,6.226118886544289,7767
ENSG00000183765,CHEK2,Gene Expression,0.34294851128947695,0.0,0.0,47215,4.4058207990428855,7267
ENSG00000142910,TINAGL1,Gene Expression,0.34288666380878374,0.0,0.0,65964,6.657482610687998,7815
ENSG00000153187,HNRNPU,Gene Expression,0.3428251688426142,0.0,0.0,162474,15.918644843208083,8677
ENSG00000138434,ITPRID2,Gene Expression,0.342757892018362,0.0,0.0,65821,6.2842799349327025,7801
ENSG00000123131,PRDX4,Gene Expression,0.34273085470732534,0.0,0.0,105584,10.348417917709961,8331
ENSG00000198836,OPA1,Gene Expression,0.34270277869231625,0.0,0.0,89051,8.376135400952426,8127
ENSG00000180447,GAS1,Gene Expression,0.34269876218605005,0.0,0.0,5814,1.2997812957711095,3370
ENSG00000240771,ARHGEF25,Gene Expression,0.3424136837839805,0.0,0.0,5683,1.2573025580088768,3312
ENSG00000148943,LIN7C,Gene Expression,0.34225636407828186,0.0,0.0,92939,8.982287568655378,8231
ENSG00000196504,PRPF40A,Gene Expression,0.342221716547784,0.0,0.0,146280,14.295473780604354,8553
ENSG00000196431,CRYBA4,Gene Expression,0.3422004444867387,0.0,0.0,19639,1.8748860638253637,5793
ENSG00000105821,DNAJC2,Gene Expression,0.3421327208963706,0.0,0.0,54333,5.213980831784689,7565
ENSG00000087191,PSMC5,Gene Expression,0.34204795368412116,0.0,0.0,110934,10.701425547255187,8377
ENSG00000149179,C11orf49,Gene Expression,0.3418952260361976,0.0,0.0,44459,4.261728302665001,7304
ENSG00000105647,PIK3R2,Gene Expression,0.34180716025444763,0.0,0.0,71625,6.815693059229319,7893
ENSG00000144749,LRIG1,Gene Expression,0.3417741803016111,0.0,0.0,102347,9.871195442947684,8211
ENSG00000119314,PTBP3,Gene Expression,0.3417117080567158,0.0,0.0,108401,10.78442780543316,8387
ENSG00000185477,GPRIN3,Gene Expression,0.3415854554386006,0.0,0.0,54386,5.207305057880522,7560
ENSG00000134909,ARHGAP32,Gene Expression,0.34107469993067413,0.0,0.0,38258,3.651645570758408,7004
ENSG00000176170,SPHK1,Gene Expression,0.34058770936650173,0.0,0.0,15995,2.8970050551513404,6114
ENSG00000196557,CACNA1H,Gene Expression,0.3405804698736952,0.0,0.0,3311,0.8015094427644328,2398
ENSG00000162734,PEA15,Gene Expression,0.3405302320145556,0.0,0.0,51807,7.662949729212292,8434
ENSG00000153561,RMND5A,Gene Expression,0.3404638163074965,0.0,0.0,74304,7.343907799877805,8000
ENSG00000170545,SMAGP,Gene Expression,0.34045883561935697,0.0,0.0,32992,3.1119321615901625,6810
ENSG00000204209,DAXX,Gene Expression,0.3402982033183199,0.0,0.0,65242,6.190100110826014,7809
ENSG00000117155,SSX2IP,Gene Expression,0.34019029628714115,0.0,0.0,31666,2.854153453034956,6735
ENSG00000099783,HNRNPM,Gene Expression,0.3399606879233655,0.0,0.0,56932,5.3391323450414685,7630
ENSG00000075142,SRI,Gene Expression,0.3399479603129305,0.0,0.0,97960,9.374227829799743,8218
ENSG00000109861,CTSC,Gene Expression,0.3398765492443202,0.0,0.0,111366,11.321085683531031,8410
ENSG00000137942,FNBP1L,Gene Expression,0.3394758984641619,0.0,0.0,68819,6.957241114270663,7896
ENSG00000134602,STK26,Gene Expression,0.33943324031277333,0.0,0.0,38593,3.568667683389747,6960
ENSG00000272573,MUSTN1,Gene Expression,0.33939646334253215,0.0,0.0,1612,0.3828699561532104,1295
ENSG00000111142,METAP2,Gene Expression,0.33934733764333574,0.0,0.0,62076,5.917958616769994,7810
ENSG00000163882,POLR2H,Gene Expression,0.33934135423959494,0.0,0.0,120299,11.667289119526487,8410
ENSG00000148308,GTF3C5,Gene Expression,0.3393016326212811,0.0,0.0,39617,3.657514241965011,6996
ENSG00000008282,SYPL1,Gene Expression,0.3388917806112386,0.0,0.0,46672,4.378936662014594,7319
ENSG00000090273,NUDC,Gene Expression,0.3388763423386343,0.0,0.0,109695,10.535379222136498,8347
ENSG00000198648,STK39,Gene Expression,0.33877664459494916,0.0,0.0,71344,6.8784284668825135,7909
ENSG00000074201,CLNS1A,Gene Expression,0.33872705737206243,0.0,0.0,73569,6.973967658364239,7968
ENSG00000140350,ANP32A,Gene Expression,0.3386311733793114,0.0,0.0,50365,4.918395709398177,7508
ENSG00000065150,IPO5,Gene Expression,0.3385541979831396,0.0,0.0,50787,4.867639217249742,7521
ENSG00000164099,PRSS12,Gene Expression,0.3384988719935139,0.0,0.0,21965,1.9990084562154011,6023
ENSG00000157613,CREB3L1,Gene Expression,0.33842839290191173,0.0,0.0,66488,6.502008749304433,7928
ENSG00000100292,HMOX1,Gene Expression,0.3384040391355159,0.0,0.0,13111,2.73122305502702,5168
ENSG00000101193,GID8,Gene Expression,0.33833290465733684,0.0,0.0,87343,8.482999686622625,8172
ENSG00000154059,IMPACT,Gene Expression,0.3383303826205106,0.0,0.0,42131,4.011956292956134,7333
ENSG00000106333,PCOLCE,Gene Expression,0.33810055511943876,0.0,0.0,22037,3.166490603312715,6142
ENSG00000088930,XRN2,Gene Expression,0.33808062605906447,0.0,0.0,109272,10.631593422628573,8360
ENSG00000204394,VARS,Gene Expression,0.33805594773930253,0.0,0.0,97249,9.137625693041437,8161
ENSG00000111432,FZD10,Gene Expression,0.33803863680644214,0.0,0.0,26555,2.4598587203103675,6298
ENSG00000132646,PCNA,Gene Expression,0.33803580771023467,0.0,0.0,27904,2.4999807096502153,6369
ENSG00000141543,EIF4A3,Gene Expression,0.33780771203228094,0.0,0.0,115673,11.159237797685037,8391
ENSG00000133393,FOPNL,Gene Expression,0.33780439298365417,0.0,0.0,68164,6.5175746336395575,7835
ENSG00000166012,TAF1D,Gene Expression,0.3376599731335322,0.0,0.0,103014,10.37950510834916,8357
ENSG00000062822,POLD1,Gene Expression,0.3375644134590387,0.0,0.0,43608,4.034928414549297,7192
ENSG00000096433,ITPR3,Gene Expression,0.3375198576510022,0.0,0.0,72247,6.81195411913877,7857
ENSG00000204371,EHMT2,Gene Expression,0.3375002286450023,0.0,0.0,66204,6.256032868024797,7783
ENSG00000135446,CDK4,Gene Expression,0.3374823839921919,0.0,0.0,92440,8.644693539322258,8150
ENSG00000145824,CXCL14,Gene Expression,0.33735715697806906,0.0,0.0,6114,0.9033257279382599,2305
ENSG00000241837,ATP5PO,Gene Expression,0.33732456304773056,0.0,0.0,20674,1.8325083533715383,5901
ENSG00000133477,FAM83F,Gene Expression,0.33724797992781025,0.0,0.0,17771,1.6198085279322207,5614
ENSG00000077232,DNAJC10,Gene Expression,0.3372315510502419,0.0,0.0,71781,6.801432770225598,7931
ENSG00000182158,CREB3L2,Gene Expression,0.3372010014577154,0.0,0.0,16274,2.56357257114131,6381
ENSG00000009335,UBE3C,Gene Expression,0.33708187583783383,0.0,0.0,106636,10.162538567117533,8323
ENSG00000080345,RIF1,Gene Expression,0.33702376878840407,0.0,0.0,77423,7.383118700094486,8021
ENSG00000105989,WNT2,Gene Expression,0.3369854387534065,0.0,0.0,9852,1.509203170200739,4198
ENSG00000168685,IL7R,Gene Expression,0.3369841403242098,0.0,0.0,8826,1.5563721597622773,4071
ENSG00000130816,DNMT1,Gene Expression,0.33697867578811497,0.0,0.0,81072,7.703289945818988,8007
ENSG00000115816,CEBPZ,Gene Expression,0.33697767716031807,0.0,0.0,56615,5.344102333137375,7594
ENSG00000087302,RTRAF,Gene Expression,0.3369084008251754,0.0,0.0,107334,10.40514800527417,8326
ENSG00000166913,YWHAB,Gene Expression,0.33680150852387836,0.0,0.0,65436,6.437208427760126,7946
ENSG00000151806,GUF1,Gene Expression,0.3367923861061092,0.0,0.0,46565,4.443285030464702,7388
ENSG00000164251,F2RL1,Gene Expression,0.33670190217303503,0.0,0.0,22672,2.127689604664598,6083
ENSG00000140990,NDUFB10,Gene Expression,0.33670156084985375,0.0,0.0,120332,11.377659889766033,8396
ENSG00000066336,SPI1,Gene Expression,0.33668881863921896,0.0,0.0,35309,6.018681401258536,7713
ENSG00000130513,GDF15,Gene Expression,0.3366220946080388,0.0,0.0,15804,1.6540761835295246,4350
ENSG00000162961,DPY30,Gene Expression,0.33654872574056005,0.0,0.0,64313,6.143159687601214,7824
ENSG00000198589,LRBA,Gene Expression,0.336438099422897,0.0,0.0,63198,6.015426763162908,7710
ENSG00000156298,TSPAN7,Gene Expression,0.3363647045515509,0.0,0.0,20054,1.8574560804791382,5884
ENSG00000093072,ADA2,Gene Expression,0.33635075777927426,0.0,0.0,15571,2.372283032319596,5394
ENSG00000161980,POLR3K,Gene Expression,0.3362939376012692,0.0,0.0,41578,3.8417848634683223,7121
ENSG00000112578,BYSL,Gene Expression,0.3362707730661876,0.0,0.0,38504,3.540830849545077,7057
ENSG00000184990,SIVA1,Gene Expression,0.3360870776582178,0.0,0.0,96441,9.124418374857134,8200
ENSG00000133706,LARS,Gene Expression,0.3360743343612465,0.0,0.0,91109,8.75739178559598,8156
ENSG00000138182,KIF20B,Gene Expression,0.3360603889353422,0.0,0.0,38711,3.674656858324044,7074
ENSG00000163131,CTSS,Gene Expression,0.3359820179142533,0.0,0.0,58702,8.077326487402784,8338
ENSG00000139613,SMARCC2,Gene Expression,0.3359603204042599,0.0,0.0,59634,5.839191714450781,7864
ENSG00000164347,GFM2,Gene Expression,0.33592259662204066,0.0,0.0,52100,4.864287642030419,7474
ENSG00000150093,ITGB1,Gene Expression,0.3358658870886763,0.0,0.0,125320,14.240320786371578,8678
ENSG00000174437,ATP2A2,Gene Expression,0.33584284932970576,0.0,0.0,134492,13.226266745714325,8556
ENSG00000100804,PSMB5,Gene Expression,0.3358168607622062,0.0,0.0,107465,10.09747358009388,8289
ENSG00000197142,ACSL5,Gene Expression,0.3356299239780539,0.0,0.0,42511,4.231538596375201,7340
ENSG00000137876,RSL24D1,Gene Expression,0.33556792260343155,0.0,0.0,24719,2.2961541044031324,6382
ENSG00000171310,CHST11,Gene Expression,0.33543628862919683,0.0,0.0,19440,3.7876931111084073,6573
ENSG00000196323,ZBTB44,Gene Expression,0.3351412119479161,0.0,0.0,84037,8.11586600546188,8056
ENSG00000167978,SRRM2,Gene Expression,0.33512356435676144,0.0,0.0,76931,7.933863081183905,8275
ENSG00000137331,IER3,Gene Expression,0.33508322296423854,0.0,0.0,59731,6.617328312426227,8010
ENSG00000138794,CASP6,Gene Expression,0.33508269669241847,0.0,0.0,36518,3.508432698648379,7042
ENSG00000186205,MARC1,Gene Expression,0.33501148466648767,0.0,0.0,25965,2.340283759622248,6307
ENSG00000173641,HSPB7,Gene Expression,0.33494737562399296,0.0,0.0,1817,0.538391950688381,1394
ENSG00000171262,FAM98B,Gene Expression,0.3349427944321604,0.0,0.0,60075,5.583711656956694,7684
ENSG00000131174,COX7B,Gene Expression,0.33493576190727836,0.0,0.0,47106,4.497261268171477,7441
ENSG00000124767,GLO1,Gene Expression,0.3348077488369047,0.0,0.0,46518,4.315574340741689,7380
ENSG00000141232,TOB1,Gene Expression,0.33475802275873634,0.0,0.0,59877,5.82638444815283,7705
ENSG00000141510,TP53,Gene Expression,0.3347548137003034,0.0,0.0,83286,8.104679023091277,8127
ENSG00000189067,LITAF,Gene Expression,0.3347112321021624,0.0,0.0,32487,5.966095655585048,7825
ENSG00000136875,PRPF4,Gene Expression,0.3343994028898633,0.0,0.0,52405,4.877151138515351,7516
ENSG00000097046,CDC7,Gene Expression,0.3343817776006614,0.0,0.0,27709,2.4761357023163577,6419
ENSG00000147471,PLPBP,Gene Expression,0.3343069121393308,0.0,0.0,58309,5.544733650884433,7680
ENSG00000033170,FUT8,Gene Expression,0.334272060652153,0.0,0.0,108580,10.683325232923353,8343
ENSG00000079805,DNM2,Gene Expression,0.33413802249752783,0.0,0.0,166012,17.896765339346558,8796
ENSG00000060688,SNRNP40,Gene Expression,0.3338706956276155,0.0,0.0,69540,6.5032851143785635,7861
ENSG00000070950,RAD18,Gene Expression,0.3337924965700648,0.0,0.0,33335,3.1265662359296464,6794
ENSG00000138138,ATAD1,Gene Expression,0.33369372346939646,0.0,0.0,83578,7.914640441623975,8056
ENSG00000139734,DIAPH3,Gene Expression,0.333502890182378,0.0,0.0,32741,2.957013339400531,6696
ENSG00000145431,PDGFC,Gene Expression,0.33343923016196486,0.0,0.0,9054,1.5337732111171893,4176
ENSG00000197746,PSAP,Gene Expression,0.33342562936243836,0.0,0.0,199369,25.394305575902685,8950
ENSG00000168453,HR,Gene Expression,0.33338331063359117,0.0,0.0,22284,2.0080165425769567,5965
ENSG00000143321,HDGF,Gene Expression,0.333000604451348,0.0,0.0,112032,10.798569794985601,8343
ENSG00000075239,ACAT1,Gene Expression,0.33299117245224447,0.0,0.0,69124,6.32702945131384,7834
ENSG00000135074,ADAM19,Gene Expression,0.33298187686549996,0.0,0.0,10251,1.9294967194336174,4671
ENSG00000163898,LIPH,Gene Expression,0.3329730705327281,0.0,0.0,18575,1.758076101279967,5687
ENSG00000138764,CCNG2,Gene Expression,0.33294428181254,0.0,0.0,50932,5.400822745287844,7652
ENSG00000165617,DACT1,Gene Expression,0.332915481234873,0.0,0.0,8949,1.756996552469322,4601
ENSG00000122687,MRM2,Gene Expression,0.33289487657889255,0.0,0.0,35521,3.278834912384077,6975
ENSG00000106823,ECM2,Gene Expression,0.3323267441946049,0.0,0.0,8274,1.5061846377962038,4081
ENSG00000100201,DDX17,Gene Expression,0.33228307490131764,0.0,0.0,77354,8.845427769579155,8552
ENSG00000066027,PPP2R5A,Gene Expression,0.3319242639906218,0.0,0.0,68146,6.515164698193558,7836
ENSG00000163251,FZD5,Gene Expression,0.3318726310041356,0.0,0.0,20245,1.844905231827653,5897
ENSG00000137203,TFAP2A,Gene Expression,0.3318532720833143,0.0,0.0,22638,2.080157166006653,6118
ENSG00000116285,ERRFI1,Gene Expression,0.33175674535503985,0.0,0.0,72327,8.021719358354842,8243
ENSG00000130985,UBA1,Gene Expression,0.3315103646278367,0.0,0.0,64765,6.209446251715213,7902
ENSG00000101126,ADNP,Gene Expression,0.33139440960348665,0.0,0.0,55237,5.2434413183386885,7631
ENSG00000071967,CYBRD1,Gene Expression,0.33137927274510426,0.0,0.0,14289,2.3392921788194085,5480
ENSG00000171497,PPID,Gene Expression,0.3312849023286879,0.0,0.0,56864,5.493547083754031,7698
ENSG00000136122,BORA,Gene Expression,0.33107968683035366,0.0,0.0,33102,3.007419878211905,6745
ENSG00000172724,CCL19,Gene Expression,0.3310183650583678,0.0,0.0,2486,0.5845978519956644,1397
ENSG00000136270,TBRG4,Gene Expression,0.33101573180039967,0.0,0.0,47172,4.432379575331757,7380
ENSG00000176788,BASP1,Gene Expression,0.3309997366127004,0.0,0.0,17562,3.512103069663885,6104
ENSG00000231925,TAPBP,Gene Expression,0.3309561355622108,0.0,0.0,106248,13.101530406254202,8754
ENSG00000151690,MFSD6,Gene Expression,0.3308857191409139,0.0,0.0,44170,4.2077572582732445,7330
ENSG00000143612,C1orf43,Gene Expression,0.3308760093200532,0.0,0.0,59693,5.836959160469754,7846
ENSG00000124731,TREM1,Gene Expression,0.3307364459949563,0.0,0.0,6031,1.4914208409954783,3491
ENSG00000167635,ZNF146,Gene Expression,0.3306997593813303,0.0,0.0,62190,5.927416105526459,7755
ENSG00000177383,MAGEF1,Gene Expression,0.33066731523810355,0.0,0.0,41914,3.95887212515023,7288
ENSG00000167772,ANGPTL4,Gene Expression,0.33062172651546007,0.0,0.0,3177,0.9523984252270937,2067
ENSG00000162645,GBP2,Gene Expression,0.3304427298383653,0.0,0.0,24064,4.15815036823655,7090
ENSG00000115415,STAT1,Gene Expression,0.3303538307432554,0.0,0.0,50900,7.1190545198600175,8273
ENSG00000178425,NT5DC1,Gene Expression,0.3303021068399797,0.0,0.0,48494,4.567449366600576,7408
ENSG00000139618,BRCA2,Gene Expression,0.33028647912827536,0.0,0.0,32238,2.8644730625546146,6628
ENSG00000152455,SUV39H2,Gene Expression,0.33024729435953054,0.0,0.0,25089,2.2737895805486446,6340
ENSG00000061676,NCKAP1,Gene Expression,0.3302102640336421,0.0,0.0,108484,10.623758048686643,8407
ENSG00000169245,CXCL10,Gene Expression,0.32993283880401675,0.0,0.0,29298,3.787234788761557,5167
ENSG00000049759,NEDD4L,Gene Expression,0.3299195873085866,0.0,0.0,41357,4.011203701405819,7220
ENSG00000083937,CHMP2B,Gene Expression,0.32987029919233146,0.0,0.0,70270,7.103054027697879,8065
ENSG00000075218,GTSE1,Gene Expression,0.32985714269591754,0.0,0.0,25724,2.337428859277337,6346
ENSG00000144867,SRPRB,Gene Expression,0.32984636004665896,0.0,0.0,88849,8.488881681905367,8190
ENSG00000125743,SNRPD2,Gene Expression,0.32980461367616987,0.0,0.0,74528,7.11927933570266,7978
ENSG00000166598,HSP90B1,Gene Expression,0.3297867036569978,0.0,0.0,69963,6.874600190617089,8012
ENSG00000164176,EDIL3,Gene Expression,0.3296103859382608,0.0,0.0,11360,2.070938847873687,4858
ENSG00000112984,KIF20A,Gene Expression,0.3294959685550151,0.0,0.0,24788,2.235565358651415,6277
ENSG00000285077,AC091057.6,Gene Expression,0.3293975119049823,0.0,0.0,33477,3.1353259129574838,6815
ENSG00000100348,TXN2,Gene Expression,0.32933763243991976,0.0,0.0,60327,5.668955954447747,7704
ENSG00000148019,CEP78,Gene Expression,0.32926238837521826,0.0,0.0,43012,3.926623454969729,7158
ENSG00000114302,PRKAR2A,Gene Expression,0.32924889392647044,0.0,0.0,52162,4.883490357804837,7512
ENSG00000134531,EMP1,Gene Expression,0.32924186021449797,0.0,0.0,31436,5.105555952811478,7449
ENSG00000136240,KDELR2,Gene Expression,0.3292304816028432,0.0,0.0,96001,9.059430740127898,8212
ENSG00000109685,NSD2,Gene Expression,0.3289988416896346,0.0,0.0,53530,5.114032585149122,7515
ENSG00000104231,ZFAND1,Gene Expression,0.32886610135553507,0.0,0.0,55356,5.355035651071458,7667
ENSG00000137166,FOXP4,Gene Expression,0.3288644046438078,0.0,0.0,77823,7.717811834586916,8107
ENSG00000169174,PCSK9,Gene Expression,0.3288567889424923,0.0,0.0,13865,1.2217084835854244,4710
ENSG00000170581,STAT2,Gene Expression,0.32881014122446256,0.0,0.0,43940,6.277666467011282,8398
ENSG00000118515,SGK1,Gene Expression,0.3287532007260944,0.0,0.0,34379,5.573021097638442,7972
ENSG00000189159,JPT1,Gene Expression,0.32862099526396504,0.0,0.0,45747,4.35541254695626,7406
ENSG00000154518,ATP5MC3,Gene Expression,0.3286010070523462,0.0,0.0,48366,4.477296066187214,7439
ENSG00000107771,CCSER2,Gene Expression,0.3285764475672079,0.0,0.0,90083,8.748705300622303,8231
ENSG00000126261,UBA2,Gene Expression,0.32851243964237475,0.0,0.0,76806,7.33347183157257,7980
ENSG00000204128,C2orf72,Gene Expression,0.32849865962976244,0.0,0.0,16767,1.5075663769034773,5287
ENSG00000139211,AMIGO2,Gene Expression,0.32842232962008844,0.0,0.0,9381,1.7985704816928048,4468
ENSG00000116830,TTF2,Gene Expression,0.32837470199879104,0.0,0.0,33468,3.0484668957962384,6730
ENSG00000108679,LGALS3BP,Gene Expression,0.32821836693421824,0.0,0.0,234221,24.102542781168776,8841
ENSG00000164167,LSM6,Gene Expression,0.32820472128112904,0.0,0.0,57628,5.4666345890384935,7704
ENSG00000182551,ADI1,Gene Expression,0.3281743070392242,0.0,0.0,148102,14.226782334472144,8562
ENSG00000211772,TRBC2,Gene Expression,0.3281211379979577,0.0,0.0,13279,2.0986325830040093,5040
ENSG00000100664,EIF5,Gene Expression,0.3279928551998819,0.0,0.0,137031,13.31613238340657,8573
ENSG00000070501,POLB,Gene Expression,0.3279109650539506,0.0,0.0,32947,3.1628790160107108,6930
ENSG00000163257,DCAF16,Gene Expression,0.32780412457402164,0.0,0.0,80045,7.606140784513039,8050
ENSG00000102384,CENPI,Gene Expression,0.32767415669582634,0.0,0.0,23812,2.116314218584783,6174
ENSG00000079785,DDX1,Gene Expression,0.3276303015071794,0.0,0.0,61967,5.806200633883762,7753
ENSG00000141401,IMPA2,Gene Expression,0.3275970279427324,0.0,0.0,38431,3.6068718669185866,6981
ENSG00000188559,RALGAPA2,Gene Expression,0.3275662032023956,0.0,0.0,38725,3.621951639090302,7045
ENSG00000124596,OARD1,Gene Expression,0.327383958450267,0.0,0.0,52270,5.1612941072995895,7649
ENSG00000166794,PPIB,Gene Expression,0.3273696357680522,0.0,0.0,145826,15.768132601862469,8749
ENSG00000087269,NOP14,Gene Expression,0.32732334725685697,0.0,0.0,62073,5.992034494503806,7718
ENSG00000114867,EIF4G1,Gene Expression,0.3272935273268782,0.0,0.0,92781,8.936499447825076,8227
ENSG00000082781,ITGB5,Gene Expression,0.3267377690157795,0.0,0.0,49703,6.418786394579585,8204
ENSG00000125378,BMP4,Gene Expression,0.32661395509615343,0.0,0.0,30374,2.870020995329581,6666
ENSG00000165912,PACSIN3,Gene Expression,0.32646148563901267,0.0,0.0,34541,3.2514963131442753,6852
ENSG00000143674,MAP3K21,Gene Expression,0.32641763914373956,0.0,0.0,29999,2.851781924659618,6622
ENSG00000161798,AQP5,Gene Expression,0.32629270056821286,0.0,0.0,8181,0.7457956974711113,3295
ENSG00000124145,SDC4,Gene Expression,0.32618997554977563,0.0,0.0,53267,5.2069325287334856,7630
ENSG00000077782,FGFR1,Gene Expression,0.3260130196743483,0.0,0.0,10226,1.9152498268401295,4839
ENSG00000128283,CDC42EP1,Gene Expression,0.3259852542102144,0.0,0.0,78726,7.69453597543043,8026
ENSG00000214022,REPIN1,Gene Expression,0.3259837393319677,0.0,0.0,48214,4.612516547317409,7416
ENSG00000162522,KIAA1522,Gene Expression,0.3258412175287061,0.0,0.0,40379,3.8542558481426066,7079
ENSG00000134243,SORT1,Gene Expression,0.3257667273416866,0.0,0.0,69383,6.708683413693726,7964
ENSG00000161888,SPC24,Gene Expression,0.32565783587014574,0.0,0.0,29892,2.7836040082031355,6672
ENSG00000141759,TXNL4A,Gene Expression,0.32556479912761205,0.0,0.0,152966,14.725349152520849,8579
ENSG00000188732,FAM221A,Gene Expression,0.325535096865383,0.0,0.0,32629,3.101671657215195,6776
ENSG00000006016,CRLF1,Gene Expression,0.3255344461485358,0.0,0.0,921,0.25154772038685863,744
ENSG00000058668,ATP2B4,Gene Expression,0.3254630094905762,0.0,0.0,22078,3.5369277985123464,7445
ENSG00000012963,UBR7,Gene Expression,0.3253511180563278,0.0,0.0,44695,4.098012266255203,7315
ENSG00000128973,CLN6,Gene Expression,0.3251854965099624,0.0,0.0,49261,4.6021404416980545,7437
ENSG00000213281,NRAS,Gene Expression,0.3251386624945268,0.0,0.0,69888,7.006090252240854,8046
ENSG00000150768,DLAT,Gene Expression,0.32511258030862844,0.0,0.0,54107,5.030023938572402,7573
ENSG00000152518,ZFP36L2,Gene Expression,0.3250306864817149,0.0,0.0,204986,20.31067010463797,8789
ENSG00000183431,SF3A3,Gene Expression,0.3248822371427748,0.0,0.0,41929,3.8810403213849463,7214
ENSG00000106245,BUD31,Gene Expression,0.32486578651078035,0.0,0.0,90907,8.91641278315522,8221
ENSG00000114107,CEP70,Gene Expression,0.32474174173743453,0.0,0.0,34477,3.344938161567887,6928
ENSG00000089685,BIRC5,Gene Expression,0.32472965455003944,0.0,0.0,31079,2.9262356523161657,6669
ENSG00000065328,MCM10,Gene Expression,0.3245546143459544,0.0,0.0,20489,1.7955030891727093,5878
ENSG00000087365,SF3B2,Gene Expression,0.32454811858265925,0.0,0.0,83545,8.184245067364495,8175
ENSG00000183779,ZNF703,Gene Expression,0.32448592439871027,0.0,0.0,109364,10.819887543010406,8361
ENSG00000135111,TBX3,Gene Expression,0.3244718305938171,0.0,0.0,21711,2.147661868780895,6087
ENSG00000161996,WDR90,Gene Expression,0.3244071167584223,0.0,0.0,36486,3.4251899462540063,6914
